Cu,Ni,Al,r,del_r,del_EN,S,VEC,resistivity
0.0,0.52,0.48,1.302,0.0499599839871872,0.1498799519615614,5.756172684385939,6.640000000000001,341.00803
0.0,0.54,0.46,1.3040000000000005,0.0498397431775084,0.1495192295325252,5.736192407823133,6.78,338.17447
0.0,0.56,0.44,1.306,0.0496386945839634,0.1489160837518902,5.702820359298228,6.920000000000001,335.8239
0.0,0.58,0.42,1.308,0.0493558507170123,0.1480675521510367,5.655947689597564,7.06,330.07034
0.0,0.6,0.4,1.31,0.0489897948556636,0.1469693845669906,5.595418999514958,7.2,327.87735
0.0,0.62,0.38,1.312,0.0485386443980464,0.145615933194139,5.521029148253994,7.34,328.80075
0.0,0.64,0.36,1.314,0.048,0.1439999999999999,5.432518871514836,7.48,330.06436
0.0,0.66,0.34,1.3160000000000005,0.047370877129308,0.142112631387924,5.329568963103927,7.620000000000001,323.0658
0.0,0.68,0.32,1.318,0.0466476151587624,0.1399428454762871,5.211792670257152,7.760000000000001,314.3555
0.0,0.7,0.3,1.3199999999999998,0.0458257569495584,0.1374772708486751,5.078725807284385,7.9,303.9447
0.0,0.72,0.28,1.322,0.0448998886412873,0.1346996659238618,4.929813881258303,8.04,291.897
0.0,0.74,0.26,1.324,0.0438634243989226,0.1315902731967677,4.764395209030629,8.18,280.37833
0.0,0.76,0.24,1.326,0.0427083130081252,0.1281249390243756,4.581678522115092,8.32,267.1608
0.0,0.78,0.22,1.3280000000000003,0.0414246303544159,0.1242738910632478,4.380712791340496,8.46,252.30707
0.0,0.8,0.2,1.33,0.04,0.1199999999999999,4.160345749296494,8.6,233.6828
0.0,0.82,0.18,1.332,0.0384187454245971,0.1152562362737912,3.9191654493391233,8.739999999999998,212.36024
0.0,0.84,0.16,1.334,0.0366606055596467,0.1099818166789401,3.6554153773427656,8.88,188.81062
0.0,0.86,0.14,1.336,0.0346987031457949,0.1040961094373847,3.366866414821585,9.02,160.18546
0.0,0.88,0.12,1.338,0.0324961536185438,0.0974884608556314,3.050614377441308,9.16,122.34241
0.0,0.9,0.1,1.34,0.03,0.0899999999999999,2.7027398407765,9.3,96.1393
0.0,0.92,0.08,1.3420000000000003,0.0271293199325011,0.0813879597975031,2.317688556884036,9.44,85.14247
0.0,0.94,0.06,1.344,0.0237486841740758,0.0712460525222274,1.8870079820700256,9.579999999999998,78.42495
0.0,0.96,0.04,1.346,0.0195959179422654,0.0587877538267962,1.3962876442619143,9.72,80.63944
0.0,0.98,0.02,1.348,0.014,0.0419999999999999,0.8150971878076918,9.86,90.17962
0.0,1.0,0.0,1.35,0.0,0.0,-0.0,10.0,90.92478
0.02,0.0,0.98,1.252,0.014,0.0405999999999999,0.8150971878076918,3.16,586.698
0.02,0.02,0.96,1.254,0.0195959179422654,0.0578166066109037,1.6268006706289295,3.3,553.6752
0.02,0.04,0.94,1.2559999999999998,0.0237486841740758,0.0704638914622233,2.20452670978221,3.44,533.6439
0.02,0.06,0.92,1.2580000000000002,0.027129319932501,0.0807190188245619,2.691708908272897,3.58,479.9895
0.02,0.08,0.9,1.26,0.03,0.089408948098051,3.11877441570615,3.72,423.22427
0.02,0.1,0.88,1.262,0.0324961536185438,0.0969554536887945,3.500130284303043,3.86,367.47986
0.02,0.12,0.86,1.264,0.0346987031457949,0.1036086868944877,3.844225404656561,4.0,313.59512
0.02,0.14,0.84,1.266,0.0366606055596467,0.1095315479667843,4.156610116652528,4.140000000000001,268.10983
0.02,0.16,0.82,1.268,0.0384187454245971,0.1148371020184678,4.441199657410138,4.28,236.25542
0.02,0.18,0.8,1.27,0.04,0.1196075248468924,4.700893717451795,4.42,220.53723
0.02,0.2,0.78,1.2720000000000002,0.0414246303544159,0.1239046407524753,4.937916584280041,4.5600000000000005,209.30402
0.02,0.22,0.76,1.274,0.0427083130081252,0.1277762106184088,5.154019569266032,4.700000000000001,223.7588
0.02,0.24,0.74,1.276,0.0438634243989226,0.1312598948651109,5.350609005372801,4.84,245.03084
0.02,0.26,0.72,1.278,0.0448998886412873,0.1343858623516625,5.528831090953099,4.98,261.93063
0.02,0.28,0.7,1.28,0.0458257569495584,0.1371785697549,5.689630280115564,5.12,265.27646
0.02,0.3,0.68,1.282,0.0466476151587624,0.139658010869409,5.8337907024125135,5.26,265.1875
0.02,0.32,0.66,1.2840000000000005,0.047370877129308,0.1418406147758814,5.961966271803785,5.4,254.38574
0.02,0.34,0.64,1.286,0.048,0.1437399039932891,6.074703005324023,5.540000000000001,235.81648
0.02,0.36,0.62,1.288,0.0485386443980464,0.1453669838718543,6.172455817660577,5.68,238.43864
0.02,0.38,0.6,1.29,0.0489897948556636,0.1467309101723286,6.255601292785992,5.819999999999999,251.99867
0.02,0.4,0.58,1.292,0.0493558507170123,0.1478389664466035,6.324447450504078,5.959999999999999,264.64984
0.02,0.42,0.56,1.294,0.0496386945839634,0.1486968728655716,6.379241210637819,6.1,294.80188
0.02,0.44,0.54,1.2960000000000005,0.0498397431775084,0.1493089414603156,6.420174045813954,6.24,317.68997
0.02,0.46,0.52,1.298,0.0499599839871872,0.1496781881237208,6.447386167064016,6.380000000000001,320.01633
0.02,0.48,0.5,1.3,0.05,0.1498064084076511,6.460969481306342,6.52,315.17535
0.02,0.5,0.48,1.302,0.0499599839871872,0.1496942216653668,6.460969481306342,6.66,310.85434
0.02,0.52,0.46,1.3040000000000005,0.0498397431775084,0.1493410861082775,6.447386167064016,6.8,308.3504
0.02,0.54,0.44,1.306,0.0496386945839634,0.1487452856395791,6.420174045813954,6.94,302.95743
0.02,0.56,0.42,1.3080000000000005,0.0493558507170123,0.1479038877109049,6.379241210637819,7.08,296.27423
0.02,0.58,0.4,1.31,0.0489897948556636,0.1468126697529882,6.324447450504078,7.22,291.44803
0.02,0.6,0.38,1.312,0.0485386443980464,0.1454660097754797,6.255601292785992,7.359999999999999,289.58777
0.02,0.62,0.36,1.314,0.048,0.1438567342879713,6.172455817660577,7.5,290.66483
0.02,0.64,0.34,1.3160000000000005,0.047370877129308,0.1419759134501341,6.074703005324024,7.640000000000001,283.46307
0.02,0.66,0.32,1.318,0.0466476151587624,0.1398125888466413,5.961966271803785,7.78,273.8179
0.02,0.68,0.3,1.3200000000000005,0.0458257569495584,0.1373534127715798,5.8337907024125135,7.92,262.96133
0.02,0.7,0.28,1.322,0.0448998886412873,0.1345821682096108,5.689630280115564,8.06,252.34526
0.02,0.72,0.26,1.324,0.0438634243989226,0.1314791238181939,5.528831090953099,8.2,238.37598
0.02,0.74,0.24,1.326,0.0427083130081252,0.1280201546632403,5.350609005372801,8.34,222.92897
0.02,0.76,0.22,1.3279999999999998,0.0414246303544159,0.1241755209370992,5.154019569266032,8.479999999999999,205.81773
0.02,0.78,0.2,1.33,0.04,0.1199081315007451,4.937916584280041,8.620000000000001,187.41634
0.02,0.8,0.18,1.332,0.0384187454245971,0.1151710032951002,4.700893717451795,8.760000000000002,162.29642
0.02,0.82,0.16,1.334,0.0366606055596467,0.109903412139933,4.441199657410138,8.9,134.83401
0.02,0.84,0.14,1.336,0.0346987031457949,0.1040248047342555,4.156610116652528,9.04,117.86889
0.02,0.86,0.12,1.338,0.0324961536185438,0.0974246375410244,3.844225404656562,9.18,103.80162
0.02,0.88,0.1,1.34,0.03,0.0899442049272769,3.5001302843030424,9.320000000000002,94.497406
0.02,0.9,0.08,1.342,0.027129319932501,0.0813410105666261,3.1187744157061505,9.46,85.50062
0.02,0.92,0.06,1.344,0.0237486841740758,0.0712092690595823,2.691708908272897,9.6,73.860405
0.02,0.94,0.04,1.346,0.0195959179422654,0.058763594171902,2.20452670978221,9.739999999999998,65.50657
0.02,0.96,0.02,1.348,0.014,0.0419947615780825,1.6268006706289295,9.88,77.750305
0.02,0.98,0.0,1.35,2.220446049250313e-16,0.0014,0.8150971878076918,10.02,84.71282
0.04,0.0,0.96,1.254,0.0195959179422654,0.0568281620325696,1.3962876442619143,3.32,551.8073
0.04,0.02,0.94,1.2559999999999998,0.0237486841740758,0.0696723761615749,2.20452670978221,3.46,533.3071
0.04,0.04,0.92,1.2580000000000002,0.027129319932501,0.0800439879066503,2.7787146096180657,3.6000000000000005,480.5972
0.04,0.06,0.9,1.26,0.03,0.088813512485432,3.262281740727996,3.74,422.02002
0.04,0.08,0.88,1.262,0.0324961536185438,0.0964190852476831,3.685651832865677,3.88,365.89676
0.04,0.1,0.86,1.264,0.0346987031457949,0.10311857252697,4.063228285151281,4.02,311.51047
0.04,0.12,0.84,1.266,0.0366606055596467,0.1090790539012875,4.403456080120489,4.16,267.61765
0.04,0.14,0.82,1.268,0.0384187454245971,0.1144160827855943,4.711881370352884,4.3,235.681
0.04,0.16,0.8,1.27,0.04,0.1192134220631216,4.992414899155793,4.44,214.98438
0.04,0.18,0.78,1.272,0.0414246303544159,0.1235339629413708,5.2479515260683245,4.58,212.14146
0.04,0.2,0.76,1.274,0.0427083130081252,0.1274262139435994,5.480710335838562,4.720000000000001,227.54413
0.04,0.22,0.74,1.276,0.0438634243989226,0.1309283773671696,5.692437026156727,4.859999999999999,253.47964
0.04,0.24,0.72,1.278,0.0448998886412873,0.1340710259526642,5.884531860928256,5.0,274.40268
0.04,0.26,0.7,1.28,0.0458257569495584,0.1368789246012693,6.058134463443345,5.14,278.41418
0.04,0.28,0.68,1.282,0.0466476151587624,0.1393723071488736,6.214182148876677,5.28,274.09976
0.04,0.3,0.66,1.284,0.047370877129308,0.1415677929474072,6.3534512775921295,5.42,255.79837
0.04,0.32,0.64,1.286,0.048,0.1434790577052971,6.476587287656865,5.5600000000000005,232.93524
0.04,0.34,0.62,1.2880000000000005,0.0485386443980464,0.1451173318387572,6.584126925102747,5.7,233.59253
0.04,0.36,0.6,1.29,0.0489897948556636,0.1464917745131103,6.676514935825558,5.84,249.0574
0.04,0.38,0.58,1.292,0.0493558507170123,0.1476097557751518,6.754116717408096,5.98,259.22073
0.04,0.4,0.56,1.294,0.0496386945839634,0.1484770689365868,6.817227945177318,6.120000000000001,278.81808
0.04,0.42,0.54,1.2960000000000005,0.0498397431775084,0.1490980885189343,6.8660818707865285,6.260000000000001,294.80136
0.04,0.44,0.52,1.298,0.0499599839871872,0.1494758843425921,6.900854778687821,6.4,298.72043
0.04,0.46,0.5,1.3000000000000005,0.05,0.1496122989596777,6.921669937617403,6.540000000000001,294.27213
0.04,0.48,0.48,1.302,0.0499599839871872,0.1495079930973591,6.928600277070284,6.68,295.0369
0.04,0.5,0.46,1.3040000000000005,0.0498397431775084,0.1491624617656868,6.921669937617403,6.82,295.33597
0.04,0.52,0.44,1.306,0.0496386945839634,0.1485740219553875,6.900854778687821,6.960000000000001,291.5211
0.04,0.54,0.42,1.3080000000000005,0.0493558507170123,0.147739771219533,6.8660818707865285,7.1000000000000005,281.9511
0.04,0.56,0.4,1.31,0.0489897948556636,0.1466555147275409,6.817227945177318,7.240000000000001,274.8746
0.04,0.58,0.38,1.312,0.0485386443980464,0.1453156564173316,6.754116717408096,7.380000000000001,270.20535
0.04,0.6,0.36,1.314,0.048,0.1437130474243726,6.676514935825558,7.52,266.04172
0.04,0.62,0.34,1.3160000000000005,0.047370877129308,0.1418387817206562,6.584126925102747,7.66,256.31042
0.04,0.64,0.32,1.318,0.0466476151587624,0.1396819243853691,6.476587287656865,7.800000000000001,245.32951
0.04,0.66,0.3,1.3200000000000005,0.0458257569495584,0.1372291514219918,6.3534512775921295,7.940000000000001,234.55812
0.04,0.68,0.28,1.3220000000000005,0.0448998886412873,0.1344642703471817,6.214182148876677,8.080000000000002,220.27208
0.04,0.7,0.26,1.324,0.0438634243989226,0.1313675759082125,6.058134463443345,8.22,204.70807
0.04,0.72,0.24,1.326,0.0427083130081252,0.1279149717585865,5.884531860928256,8.36,190.36281
0.04,0.74,0.22,1.3279999999999998,0.0414246303544159,0.1240767504410072,5.692437026156727,8.5,172.20529
0.04,0.76,0.2,1.33,0.04,0.1198158587166155,5.480710335838562,8.639999999999999,149.89157
0.04,0.78,0.18,1.3320000000000003,0.0384187454245971,0.1150853596249322,5.2479515260683245,8.780000000000001,131.90448
0.04,0.8,0.16,1.334,0.0366606055596467,0.1098245874110164,4.992414899155793,8.92,122.63453
0.04,0.82,0.14,1.336,0.0346987031457949,0.1039530663328407,4.711881370352884,9.06,113.13621
0.04,0.84,0.12,1.338,0.0324961536185438,0.0973603615441109,4.403456080120489,9.2,105.4031
0.04,0.86,0.1,1.34,0.03,0.0898879302242519,4.063228285151281,9.34,96.46162
0.04,0.88,0.08,1.3420000000000003,0.0271293199325011,0.0812935421789455,3.685651832865677,9.48,86.74621
0.04,0.9,0.06,1.344,0.0237486841740758,0.0711719045691485,3.2622817407279965,9.62,73.26881
0.04,0.92,0.04,1.3460000000000003,0.0195959179422654,0.0587387436024979,2.7787146096180657,9.76,63.329792
0.04,0.94,0.02,1.348,0.014,0.0419885698732404,2.20452670978221,9.9,66.42336
0.04,0.96,0.0,1.35,0.0,0.0019595917942265,1.3962876442619143,10.04,84.01534
0.06,0.0,0.94,1.2559999999999998,0.0237486841740758,0.0688711841048198,1.8870079820700256,3.4799999999999995,533.5137
0.06,0.02,0.92,1.2580000000000002,0.027129319932501,0.0793627116472212,2.691708908272897,3.62,478.9689
0.06,0.04,0.9,1.26,0.03,0.0882136043929732,3.262281740727996,3.76,420.4283
0.06,0.06,0.88,1.262,0.0324961536185438,0.0958792991213431,3.742153456542354,3.9,364.5864
0.06,0.08,0.86,1.264,0.0346987031457949,0.1026257277684303,4.161744132368746,4.04,310.62878
0.06,0.1,0.84,1.266,0.0366606055596467,0.1086243066721255,4.53545325927004,4.18,268.80737
0.06,0.12,0.82,1.2679999999999998,0.0384187454245971,0.1139931576893981,4.871721632475676,4.32,236.81305
0.06,0.14,0.8,1.27,0.04,0.1188176754527708,5.17609091075337,4.460000000000001,212.54102
0.06,0.16,0.78,1.2720000000000002,0.041424630354416,0.1231618447409747,5.452467006427155,4.6,215.80452
0.06,0.18,0.76,1.274,0.0427083130081252,0.1270749385205437,5.703739576281678,4.74,234.32677
0.06,0.2,0.74,1.276,0.0438634243989226,0.1305957120276158,5.932122091384087,4.88,261.5439
0.06,0.22,0.72,1.278,0.0448998886412873,0.1337551494335825,6.139354180367012,5.0200000000000005,281.47806
0.06,0.24,0.7,1.28,0.0458257569495584,0.1365783291741408,6.326829532073333,5.159999999999999,287.41364
0.06,0.26,0.68,1.282,0.0466476151587624,0.1390857289587971,6.495680630859289,5.3,279.98373
0.06,0.28,0.66,1.2840000000000005,0.047370877129308,0.141294161238177,6.646837022711124,5.44,257.15744
0.06,0.3,0.64,1.286,0.048,0.1432174570364939,6.781066592100041,5.58,236.6905
0.06,0.32,0.62,1.288,0.0485386443980464,0.1448669734618625,6.899005506090419,5.720000000000001,238.21577
0.06,0.34,0.6,1.29,0.0489897948556636,0.1462519743456476,7.001180341922562,5.86,249.6207
0.06,0.36,0.58,1.2919999999999998,0.0493558507170123,0.1473799172207664,7.088024659102494,6.0,255.98328
0.06,0.38,0.56,1.294,0.0496386945839634,0.1482566693272177,7.159891510736166,6.140000000000001,267.91208
0.06,0.4,0.54,1.296,0.0498397431775084,0.1488866683084821,7.217062903980858,6.28,271.8197
0.06,0.42,0.52,1.298,0.0499599839871872,0.1492730384228845,7.259756902315227,6.42,273.65637
0.06,0.44,0.5,1.3,0.05,0.1494176696378309,7.288132847896039,6.5600000000000005,268.46152
0.06,0.46,0.48,1.302,0.0499599839871872,0.1493212643932537,7.302295032036175,6.700000000000001,272.27087
0.06,0.48,0.46,1.304,0.0498397431775084,0.1489833547749545,7.302295032036175,6.84,279.72876
0.06,0.5,0.44,1.306,0.0496386945839634,0.1484022910874356,7.28813284789604,6.98,278.74203
0.06,0.52,0.42,1.308,0.0493558507170123,0.1475752011687599,7.259756902315227,7.12,272.09702
0.06,0.54,0.4,1.31,0.0489897948556636,0.1464979180739438,7.217062903980858,7.260000000000001,266.41763
0.06,0.56,0.38,1.312,0.0485386443980464,0.1451648717837755,7.159891510736167,7.4,260.87003
0.06,0.58,0.36,1.314,0.048,0.1435689381447114,7.088024659102493,7.54,251.87015
0.06,0.6,0.34,1.316,0.047370877129308,0.1417012349981466,7.001180341922562,7.68,236.83966
0.06,0.62,0.32,1.318,0.0466476151587624,0.1395508509468859,6.899005506090419,7.82,224.20508
0.06,0.64,0.3,1.32,0.0458257569495584,0.1371044857034224,6.781066592100041,7.960000000000001,213.41159
0.06,0.66,0.28,1.322,0.0448998886412873,0.1343459712831016,6.646837022711125,8.100000000000001,196.18597
0.06,0.68,0.26,1.324,0.0438634243989226,0.1312556284507448,6.495680630859289,8.24,179.87222
0.06,0.7,0.24,1.326,0.0427083130081252,0.1278093893264496,6.326829532073332,8.38,162.16129
0.06,0.72,0.22,1.3279999999999998,0.0414246303544159,0.123977578618071,6.139354180367012,8.52,145.50206
0.06,0.74,0.2,1.33,0.04,0.1197231807128426,5.932122091384087,8.66,136.02347
0.06,0.76,0.18,1.332,0.0384187454245971,0.1149993043457219,5.703739576281677,8.8,127.377144
0.06,0.78,0.16,1.334,0.0366606055596467,0.1097453415867843,5.452467006427155,8.940000000000001,119.8471
0.06,0.8,0.14,1.336,0.0346987031457949,0.1038808933346262,5.176090910753372,9.08,114.71198
0.06,0.82,0.12,1.338,0.0324961536185438,0.0972956319677301,4.871721632475676,9.22,107.26243
0.06,0.84,0.1,1.34,0.03,0.0898311749895324,4.53545325927004,9.36,98.97802
0.06,0.86,0.08,1.342,0.027129319932501,0.0812455537244961,4.161744132368746,9.5,88.08054
0.06,0.88,0.06,1.344,0.0237486841740758,0.0711339581353378,3.7421534565423538,9.64,73.30508
0.06,0.9,0.04,1.346,0.0195959179422654,0.0587132012412881,3.2622817407279965,9.78,63.16661
0.06,0.92,0.02,1.348,0.014,0.0419814244636839,2.691708908272897,9.920000000000002,59.629093
0.06,0.94,0.0,1.35,2.220446049250313e-16,0.0023748684174075,1.8870079820700256,10.06,88.95394
0.08,0.0,0.92,1.2580000000000002,0.027129319932501,0.078675027804253,2.317688556884036,3.64,476.70065
0.08,0.02,0.9,1.26,0.03,0.0876091319441072,3.11877441570615,3.78,418.57666
0.08,0.04,0.88,1.262,0.0324961536185438,0.0953360372576917,3.685651832865677,3.92,362.60556
0.08,0.06,0.86,1.264,0.0346987031457949,0.1021301130910956,4.161744132368746,4.0600000000000005,309.68283
0.08,0.08,0.84,1.266,0.0366606055596467,0.1081672778616527,4.577467482810827,4.2,268.14877
0.08,0.1,0.82,1.268,0.0384187454245971,0.1135683054377407,4.94721718794855,4.34,236.84386
0.08,0.12,0.8,1.27,0.04,0.1184202685354157,5.279429549199486,4.48,212.66304
0.08,0.14,0.78,1.2720000000000002,0.041424630354416,0.1227882730556952,5.579641394348056,4.62,219.17516
0.08,0.16,0.76,1.274,0.0427083130081252,0.1267223737151414,5.851753432963831,4.76,240.76268
0.08,0.18,0.74,1.276,0.0438634243989226,0.1302618900523095,6.098649708150525,4.9,268.82727
0.08,0.2,0.72,1.278,0.0448998886412873,0.1334382254078642,6.322537621917695,5.04,286.79404
0.08,0.22,0.7,1.28,0.0458257569495584,0.1362767771852562,6.525150227835412,5.18,294.44736
0.08,0.24,0.68,1.282,0.0466476151587624,0.1387982708826013,6.7078740758126,5.32,284.07147
0.08,0.26,0.66,1.2840000000000005,0.047370877129308,0.1410197149337637,6.87183388101706,5.46,259.612
0.08,0.28,0.64,1.286,0.048,0.1429550978454422,7.017950713542359,5.6,243.18848
0.08,0.3,0.62,1.288,0.0485386443980464,0.1446159050727131,7.146983186856919,5.74,243.51193
0.08,0.32,0.6,1.29,0.0489897948556636,0.1460115063959,7.259557299233555,5.88,251.62416
0.08,0.34,0.58,1.292,0.0493558507170123,0.1471494478413017,7.35618844152282,6.02,253.70045
0.08,0.36,0.56,1.294,0.0496386945839634,0.1480356713768677,7.437297828753886,6.16,253.61638
0.08,0.38,0.54,1.296,0.0498397431775084,0.1486746784089341,7.503224845863031,6.3,252.73633
0.08,0.4,0.52,1.298,0.0499599839871872,0.1490696481514596,7.55423631183288,6.44,252.59047
0.08,0.42,0.5,1.3,0.05,0.1492225184079131,7.590533347846768,6.58,245.29802
0.08,0.44,0.48,1.302,0.0499599839871872,0.1491340336744097,7.612256318638135,6.720000000000001,250.6865
0.08,0.46,0.46,1.3040000000000005,0.0498397431775084,0.1488037633932689,7.619488163325391,6.86,258.63663
0.08,0.48,0.44,1.306,0.0496386945839634,0.1482300914119666,7.612256318638135,7.0,264.53244
0.08,0.5,0.42,1.308,0.0493558507170123,0.1474101760395121,7.590533347846768,7.14,261.82767
0.08,0.52,0.4,1.31,0.0489897948556636,0.1463398783653997,7.55423631183288,7.28,257.3788
0.08,0.54,0.38,1.312,0.0485386443980464,0.1450136545294958,7.503224845863031,7.42,251.88718
0.08,0.56,0.36,1.314,0.048,0.1434244051756882,7.437297828753886,7.56,240.40701
0.08,0.58,0.34,1.316,0.047370877129308,0.1415632720729497,7.35618844152282,7.699999999999999,224.52917
0.08,0.6,0.32,1.318,0.0466476151587624,0.1394193673777068,7.259557299233555,7.84,209.93153
0.08,0.62,0.3,1.32,0.0458257569495584,0.1369794145118162,7.146983186856919,7.98,198.85623
0.08,0.64,0.28,1.322,0.0448998886412873,0.1342272699565926,7.017950713542358,8.120000000000001,175.16753
0.08,0.66,0.26,1.324,0.0438634243989226,0.1311432804225972,6.871833881017059,8.26,156.6449
0.08,0.68,0.24,1.3260000000000003,0.0427083130081252,0.1277034063758676,6.7078740758126,8.4,142.59827
0.08,0.7,0.22,1.3279999999999998,0.0414246303544159,0.1238780045044316,6.525150227835412,8.54,136.92677
0.08,0.72,0.2,1.33,0.04,0.1196300965476496,6.322537621917696,8.68,130.78252
0.08,0.74,0.18,1.332,0.0384187454245971,0.1149128365327389,6.098649708150525,8.82,124.085594
0.08,0.76,0.16,1.334,0.0366606055596467,0.1096656737543703,5.85175343296383,8.96,120.9428
0.08,0.78,0.14,1.3360000000000003,0.0346987031457949,0.103808284833148,5.579641394348056,9.1,116.396126
0.08,0.8,0.12,1.338,0.0324961536185438,0.0972304479059928,5.279429549199485,9.24,109.24973
0.08,0.82,0.1,1.34,0.03,0.0897739383117394,4.94721718794855,9.38,101.2762
0.08,0.84,0.08,1.3420000000000003,0.0271293199325011,0.0811970442811805,4.577467482810827,9.52,89.00605
0.08,0.86,0.06,1.344,0.0237486841740758,0.0710954288263316,4.161744132368746,9.66,73.580605
0.08,0.88,0.04,1.3460000000000003,0.0195959179422654,0.0586869661850056,3.685651832865677,9.8,63.423977
0.08,0.9,0.02,1.348,0.014,0.0419733248623455,3.1187744157061505,9.94,56.286755
0.08,0.92,0.0,1.3500000000000003,2.220446049250313e-16,0.0027129319932501,2.317688556884036,10.080000000000002,95.076904
0.1,0.0,0.9,1.26,0.03,0.0869999999999999,2.7027398407765,3.8,417.70126
0.1,0.02,0.88,1.262,0.0324961536185438,0.0947892398956758,3.500130284303043,3.94,361.14902
0.1,0.04,0.86,1.264,0.0346987031457949,0.1016316879718131,4.063228285151281,4.08,307.87302
0.1,0.06,0.84,1.266,0.0366606055596467,0.1077079384260973,4.53545325927004,4.220000000000001,265.88354
0.1,0.08,0.82,1.268,0.0384187454245971,0.1131415043209165,4.94721718794855,4.36,235.40448
0.1,0.1,0.8,1.27,0.04,0.1180211845390478,5.312910881131571,4.5,212.24622
0.1,0.12,0.78,1.2720000000000002,0.0414246303544159,0.1224132345786189,5.640965809253383,4.64,219.64262
0.1,0.14,0.76,1.274,0.0427083130081252,0.1263685087353648,5.936913597343944,4.78,243.91064
0.1,0.16,0.74,1.276,0.0438634243989226,0.1299269025259972,6.20464934129189,4.92,273.88263
0.1,0.18,0.72,1.278,0.0448998886412873,0.1331202463940026,6.447051015143345,5.0600000000000005,292.88394
0.1,0.2,0.7,1.28,0.0458257569495584,0.1359742622704752,6.666319445845307,5.199999999999999,300.71255
0.1,0.22,0.68,1.282,0.0466476151587624,0.1385099274420428,6.86418054803389,5.34,286.92007
0.1,0.24,0.66,1.284,0.047370877129308,0.1407444492688787,7.042013102429582,5.48,261.83392
0.1,0.26,0.64,1.286,0.048,0.142691975948194,7.2009333483075055,5.62,246.3965
0.1,0.28,0.62,1.2880000000000005,0.0485386443980464,0.1443641229668922,7.341853084758449,5.76,247.80551
0.1,0.3,0.6,1.29,0.0489897948556636,0.145770367359076,7.465520756459266,5.9,254.04953
0.1,0.32,0.58,1.292,0.0493558507170123,0.1469183446680501,7.572551175293026,6.040000000000001,253.29036
0.1,0.34,0.56,1.294,0.0496386945839634,0.1478140724017844,7.663447387633424,6.18,241.30377
0.1,0.36,0.54,1.296,0.0498397431775084,0.1484621163799033,7.738616940339963,6.319999999999999,235.7237
0.1,0.38,0.52,1.298,0.0499599839871872,0.1488657112971283,7.798384030174264,6.460000000000001,232.10194
0.1,0.4,0.5,1.3,0.05,0.1490268432196024,7.842998533823633,6.6,228.48105
0.1,0.42,0.48,1.302,0.0499599839871872,0.1489462990476768,7.872642595048076,6.74,234.14613
